customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,ServiceCount,HasInternetService
6469-QJKZW,Female,0.0,Yes,No,0.05555555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.018905472636815912,91.4,No,1645.1999999999994,0,0
7812-FZHPE,Female,0.0,Yes,Yes,0.23611111111111116,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.05820895522388059,409.9,Yes,1736.047058823529,0,0
6370-ZVHDV,Female,0.0,Yes,No,0.8472222222222223,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.07014925373134329,1554.9,No,1835.2918032786883,0,0
5915-DGNVC,Female,0.0,Yes,No,0.6805555555555556,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,0.5328358208955223,3472.05,No,5101.787755102041,4,1
6260-XLACS,Male,0.0,No,No,0.05555555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.014427860696517358,117.8,No,2120.399999999999,0,0
3566-CAAYU,Female,0.0,Yes,Yes,0.888888888888889,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,0.3144278606965174,3210.35,No,3611.6437499999997,4,1
4983-CCWMC,Male,0.0,No,No,0.041666666666666685,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5109452736318407,207.4,No,4977.599999999998,0,1
9103-CXVOK,Male,0.0,Yes,Yes,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,0.014925373134328346,19.75,No,1421.9999999999993,0,0
2896-TBNBE,Male,0.0,Yes,No,0.5555555555555556,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,0.6223880597014925,3132.75,No,5638.95,2,1
4797-AXPXK,Female,0.0,No,Yes,0.013888888888888895,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.4154228855721393,60.0,Yes,4319.999999999998,3,1
5229-PRWKT,Male,0.0,No,No,0.11111111111111116,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.6796019900497512,649.65,Yes,5846.849999999998,1,1
3841-CONLJ,Female,0.0,Yes,No,0.013888888888888895,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,0.16666666666666663,35.0,No,2519.999999999999,1,1
5057-LCOUI,Female,0.0,No,No,0.5416666666666667,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.3233830845771144,2011.4,Yes,3713.353846153846,3,1
4475-NVTLU,Male,0.0,Yes,Yes,0.625,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,0.009452736318407873,903.7,No,1445.92,0,0
9386-LDCZR,Male,0.0,No,No,0.5972222222222223,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),0.7203980099502487,3882.3,No,6500.595348837209,4,1
9585-KKMFD,Male,0.0,Yes,Yes,0.5694444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.017412935323383116,879.8,No,1545.0146341463412,0,0
5399-ZIMKF,Male,0.0,No,No,0.06944444444444453,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5611940298507463,383.65,No,5524.559999999993,1,1
0336-KXKFK,Male,0.0,No,No,1.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.427363184079602,4390.25,No,4390.25,5,1
5619-XZZKR,Male,0.0,No,No,0.05555555555555558,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.016915422885572073,68.2,No,1227.5999999999995,0,0
3948-FVVRP,Male,0.0,Yes,Yes,0.12500000000000006,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,0.36368159203980094,452.8,No,3622.3999999999983,2,1
0983-TATYJ,Female,0.0,Yes,No,0.45833333333333337,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,0.33034825870646767,1758.9,No,3837.6,1,1
1813-JYWTO,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),0.618905472636816,5737.6,No,5737.6,1,1
0156-FVPTA,Male,0.0,Yes,No,0.3055555555555556,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0.35771144278606964,1152.7,Yes,3772.4727272727273,2,1
1984-FCOWB,Female,0.0,Yes,No,0.9722222222222223,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,0.907960199004975,7674.55,Yes,7893.822857142856,5,1
0654-HMSHN,Male,0.0,Yes,Yes,0.29166666666666674,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0.8572139303482587,2157.95,Yes,7398.685714285712,4,1
6719-OXYBR,Male,0.0,No,No,0.20833333333333337,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,0.6671641791044776,1219.85,No,5855.279999999999,2,1
6476-YHMGA,Female,0.0,Yes,Yes,0.20833333333333337,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),0.5796019900497512,1155.6,No,5546.879999999998,5,1
0168-XZKBB,Female,0.0,Yes,No,0.26388888888888895,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0.6825870646766168,1564.4,No,5928.252631578946,1,1
3785-NRHYR,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.013930348258706426,19.65,No,1414.7999999999993,0,0
5196-SGOAK,Female,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,0.5716417910447761,75.7,Yes,5450.399999999998,1,1
4537-DKTAL,Female,0.0,No,No,0.02777777777777779,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0.27164179104477604,84.4,No,3038.3999999999987,0,1
5602-BVFMK,Female,0.0,No,No,0.16666666666666669,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.010447761194029848,228.75,No,1372.4999999999998,0,0
6297-NOOPG,Female,0.0,Yes,No,0.9722222222222223,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.9179104477611939,7752.05,No,7973.5371428571425,5,1
8204-TIFGJ,Female,0.0,No,No,0.3194444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),0.020398009950248763,470.6,No,1473.182608695652,0,0
6108-OQZDQ,Female,0.0,Yes,Yes,0.05555555555555558,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.7930348258706468,384.5,Yes,6920.999999999997,3,1
0363-QJVFX,Male,0.0,No,No,0.4444444444444445,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.8945273631840795,3432.9,Yes,7724.025,5,1
8903-XEBGX,Male,0.0,No,Yes,0.02777777777777779,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0.3686567164179104,108.65,No,3911.3999999999983,1,1
9840-DVNDC,Male,0.0,No,No,0.08333333333333343,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),0.6194029850746268,463.05,Yes,5556.599999999994,1,1
1089-XZWHH,Female,0.0,Yes,Yes,0.33333333333333337,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.014427860696517358,494.05,No,1482.1499999999999,0,0
2325-WINES,Female,0.0,No,No,0.4444444444444445,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),0.853731343283582,3416.85,No,7687.912499999999,4,1
6064-ZATLR,Female,0.0,No,No,0.37500000000000006,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),0.3442786069651741,1498.65,No,3996.3999999999996,2,1
7824-PANSQ,Male,0.0,No,No,0.8055555555555556,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),0.6208955223880597,4807.35,No,5967.744827586207,1,1
8042-JVNFH,Male,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5283582089552238,71.35,Yes,5137.199999999997,0,1
9648-BCHKM,Female,0.0,Yes,Yes,0.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),0.06368159203980095,471.35,No,1885.4,0,0
2888-ADFAO,Female,0.0,Yes,Yes,0.6527777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.03034825870646768,1041.8,No,1595.9489361702126,0,0
8707-HOEDG,Female,0.0,Yes,Yes,0.9722222222222223,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,0.9149253731343283,7689.8,No,7909.508571428571,5,1
3374-LXDEV,Female,0.0,No,No,0.18055555555555558,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,0.7079601990049751,1132.35,Yes,6271.476923076922,3,1
4072-IPYLT,Female,0.0,Yes,Yes,0.5,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0.32636815920398005,1815.0,No,3630.0,1,1
7167-PCEYD,Male,0.0,No,No,0.9305555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.015422885572139333,1311.3,No,1409.1582089552237,0,0
4936-YPJNK,Female,0.0,No,No,0.13888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,0.016417910447761197,199.45,No,1436.0399999999993,0,0
4817-KEQSP,Female,0.0,Yes,Yes,0.9861111111111112,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),0.015920398009950265,1326.35,No,1345.0309859154927,0,0
6408-WHTEF,Male,0.0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,0.7079601990049751,6376.55,No,6376.55,6,1
9251-AWQGT,Female,0.0,Yes,Yes,0.6666666666666667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,0.017412935323383116,935.9,No,1403.85,0,0
8749-CLJXC,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.017910447761194048,20.05,No,1443.5999999999995,0,0
7989-VCQOH,Male,0.0,Yes,Yes,0.25,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,0.6467661691542288,1611.15,No,6444.6,5,1
5049-GLYVG,Male,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.023383084577114466,20.6,Yes,1483.1999999999994,0,0
8882-TLVRW,Male,0.0,Yes,Yes,0.9583333333333334,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,0.20746268656716418,2779.5,No,2900.3478260869565,3,1
5883-GTGVD,Male,0.0,No,No,0.26388888888888895,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8129353233830846,1931.75,Yes,7320.315789473682,3,1
3580-GICBM,Female,0.0,Yes,Yes,0.8472222222222223,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.05920398009950245,1445.2,No,1705.8098360655736,0,0
4817-QRJSX,Female,0.0,No,No,0.13888888888888895,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.6243781094527363,818.05,Yes,5889.959999999997,1,1
9730-DRTMJ,Male,0.0,Yes,No,0.4444444444444445,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),0.5427860696517413,2333.05,No,5249.3625,3,1
4686-UXDML,Female,0.0,No,No,0.29166666666666674,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),0.8119402985074626,1992.55,No,6831.5999999999985,3,1
0932-YIXYU,Female,0.0,No,No,0.6527777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.01990049751243783,1029.8,No,1577.5659574468084,0,0
7480-SPLEF,Male,0.0,Yes,Yes,0.9583333333333334,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),0.0771144278606965,1796.55,No,1874.6608695652174,0,0
7636-XUHWW,Male,0.0,No,No,0.02777777777777779,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),0.016417910447761197,33.7,No,1213.1999999999996,0,0
1431-CYWMH,Female,0.0,Yes,Yes,0.3055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),0.007960199004975188,454.05,No,1485.9818181818182,0,0
6349-JDHQP,Female,0.0,No,No,0.7361111111111112,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.015920398009950265,1049.6,No,1425.8716981132072,0,0
5847-MXBEO,Male,0.0,No,No,0.3055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0.020398009950248763,475.1,No,1554.8727272727272,0,0
9985-MWVIX,Female,0.0,No,No,0.013888888888888895,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0.5164179104477612,70.15,Yes,5050.799999999998,0,1
1116-FRYVH,Female,0.0,Yes,Yes,0.6666666666666667,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,0.21044776119402983,1978.65,No,2967.975,3,1
9633-XQABV,Female,0.0,No,No,0.041666666666666685,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.5174129353233831,229.7,No,5512.799999999997,0,1
1183-CANVH,Female,0.0,Yes,No,0.3194444444444445,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),0.4154228855721393,1347.15,No,4217.165217391304,2,1
1972-XMUWV,Female,0.0,Yes,No,0.9027777777777779,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),0.41343283582089546,3808.2,No,4218.313846153846,2,1
8679-LZBMD,Male,0.0,Yes,No,0.6111111111111112,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),0.7203980099502487,3974.15,No,6503.154545454545,2,1
3407-JMJQQ,Female,0.0,Yes,Yes,0.9861111111111112,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.9029850746268656,7661.8,No,7769.712676056338,5,1
6252-DFGTK,Female,0.0,Yes,No,0.513888888888889,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),0.4960199004975123,2479.25,No,4824.486486486486,3,1
1539-LNKHM,Female,0.0,No,No,0.16666666666666669,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0.021393034825870627,266.6,No,1599.6,0,0
8645-KOMJQ,Male,0.0,Yes,Yes,0.9583333333333334,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),0.6338308457711442,5601.4,No,5844.939130434782,5,1
0289-IVARM,Female,0.0,No,No,0.48611111111111116,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,0.42089552238805966,1982.6,No,4078.491428571428,3,1
9761-XUJWD,Male,0.0,No,No,0.06944444444444453,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),0.47114427860696506,339.9,No,4894.559999999994,3,1
4057-FKCZK,Male,0.0,Yes,Yes,0.8055555555555556,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),0.6393034825870646,4828.05,No,5993.441379310345,1,1
4291-TPNFG,Male,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),0.6373134328358208,5980.55,No,5980.55,5,1
6087-YPWHO,Male,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,0.4965174129353234,4808.7,No,4808.7,4,1
3090-QFUVD,Female,0.0,No,No,0.013888888888888895,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0.020398009950248763,20.3,No,1461.5999999999995,0,0
2237-ZFSMY,Female,0.0,No,No,0.5416666666666667,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,0.7691542288557214,3692.85,Yes,6817.56923076923,4,1
1722-LDZJS,Male,0.0,Yes,Yes,0.7361111111111112,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),0.01940298507462679,1068.15,No,1451.0716981132075,0,0
1818-ESQMW,Female,0.0,No,No,0.37500000000000006,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.7059701492537314,2383.6,No,6356.2666666666655,3,1
7401-RUBNK,Female,0.0,Yes,No,0.25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0.562686567164179,1438.05,No,5752.2,1,1
0506-YLVKJ,Male,0.0,Yes,Yes,0.638888888888889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,0.01940298507462679,917.45,No,1436.0086956521739,0,0
8661-BOYNW,Female,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),0.6582089552238806,6096.45,No,6096.45,5,1
6711-VTNRE,Female,0.0,No,No,0.5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,0.68955223880597,3078.1,Yes,6156.2,3,1
4815-GBTCD,Female,0.0,Yes,No,0.05555555555555558,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0.06865671641791044,99.95,No,1799.0999999999992,0,1
2805-AUFQN,Female,0.0,No,No,0.34722222222222227,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),0.015422885572139333,475.2,No,1368.5759999999998,0,0
0980-PVMRC,Female,0.0,Yes,Yes,0.5555555555555556,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.3243781094527363,2036.55,No,3665.79,3,1
7233-DRTRF,Male,0.0,Yes,No,0.875,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8373134328358209,6444.05,No,7364.628571428571,4,1
3873-NFTGI,Male,0.0,No,No,0.19444444444444448,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0.3706467661691542,767.55,No,3947.399999999999,1,1
7048-GXDAY,Male,0.0,No,No,0.5416666666666667,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0.8771144278606965,4040.65,No,7459.661538461538,4,1
